riasec_r_raw_scaled,riasec_i_raw_scaled,riasec_a_raw_scaled,riasec_s_raw_scaled,riasec_e_raw_scaled,riasec_c_raw_scaled,academic_logika,academic_bahasa,academic_sains,academic_sosial,academic_praktik,program_name,rumpun_name
64.58333333333334,70.83333333333334,22.916666666666664,22.916666666666664,43.75,50.0,84.1,76.15,93.0,82.7,76.3,Teknik Listrik,Sains & Teknologi
27.083333333333332,77.08333333333334,20.833333333333336,39.58333333333333,50.0,58.333333333333336,92.0,79.5,85.9,77.45,74.1,Pendidikan Teknik Informatika,Sains & Teknologi
33.33333333333333,47.91666666666667,18.75,31.25,68.75,75.0,79.25,78.05,70.0,77.6,84.4,Akuntansi,Ekonomi & Bisnis
25.0,47.91666666666667,45.83333333333333,79.16666666666666,47.91666666666667,68.75,78.85,83.55000000000001,70.0,84.4,81.45,Sastra Indonesia,Bahasa & Sastra
56.25,68.75,14.583333333333334,27.083333333333332,39.58333333333333,54.166666666666664,89.85,76.1,81.8,77.4,75.65,Teknik Listrik,Sains & Teknologi
18.75,52.083333333333336,54.166666666666664,75.0,60.416666666666664,54.166666666666664,80.9,85.7,75.2,81.9,76.19999999999999,Pendidikan Sosiologi,Sosial & Hukum
37.5,41.66666666666667,52.083333333333336,79.16666666666666,54.166666666666664,60.416666666666664,75.85,81.75,78.3,78.65,72.8,Pendidikan Bahasa Indonesia,Pendidikan
43.75,66.66666666666666,35.41666666666667,54.166666666666664,66.66666666666666,64.58333333333334,82.75,82.05000000000001,80.6,82.05,70.0,Ilmu Hukum,Sosial & Hukum
64.58333333333334,56.25,31.25,54.166666666666664,68.75,58.333333333333336,84.15,79.6,76.1,70.8,71.5,Agrobisnis,Ekonomi & Bisnis
29.166666666666668,62.5,37.5,60.416666666666664,64.58333333333334,56.25,83.65,85.95,70.0,87.6,74.15,Manajemen Perdagangan,Ekonomi & Bisnis
33.33333333333333,45.83333333333333,60.416666666666664,77.08333333333334,50.0,70.83333333333334,77.55000000000001,85.80000000000001,78.7,76.2,76.65,Pendidikan Guru Pendidikan Anak Usia Dini,Pendidikan
52.083333333333336,77.08333333333334,27.083333333333332,12.5,31.25,45.83333333333333,87.55,76.95,80.9,71.0,71.1,Pendidikan Fisika,Pendidikan
27.083333333333332,43.75,62.5,79.16666666666666,56.25,60.416666666666664,70.75,83.45,75.4,91.05000000000001,76.35,Pendidikan Bahasa Indonesia,Pendidikan
60.416666666666664,70.83333333333334,25.0,18.75,50.0,64.58333333333334,89.9,76.3,74.9,78.0,85.30000000000001,Pendidikan Teknik Elektro,Sains & Teknologi
27.083333333333332,77.08333333333334,20.833333333333336,31.25,43.75,66.66666666666666,83.75,74.5,86.6,77.3,76.94999999999999,Pendidikan Teknik Informatika,Sains & Teknologi
56.25,64.58333333333334,18.75,39.58333333333333,47.91666666666667,58.333333333333336,80.9,78.85,97.4,73.7,73.3,Teknik Geologi,Sains & Teknologi
22.916666666666664,54.166666666666664,43.75,52.083333333333336,66.66666666666666,60.416666666666664,83.0,84.44999999999999,79.7,87.1,74.45,Pendidikan Ekonomi,Pendidikan
25.0,62.5,25.0,37.5,62.5,72.91666666666666,80.7,91.4,79.0,90.05000000000001,72.35,Ekonomi Pembangunan,Ekonomi & Bisnis
56.25,68.75,27.083333333333332,31.25,41.66666666666667,56.25,82.95,75.80000000000001,84.9,81.80000000000001,72.95,Teknik Sipil Bangunan Gedung,Sains & Teknologi
22.916666666666664,39.58333333333333,52.083333333333336,66.66666666666666,56.25,45.83333333333333,77.15,83.95,76.4,86.85,70.2,Pendidikan Bahasa Inggris,Pendidikan
64.58333333333334,58.333333333333336,18.75,31.25,31.25,64.58333333333334,89.65,82.6,81.2,75.65,73.9,Teknik Otomotif,Sains & Teknologi
31.25,54.166666666666664,18.75,37.5,66.66666666666666,64.58333333333334,85.65,75.4,70.1,82.4,71.575,Akuntansi,Ekonomi & Bisnis
47.91666666666667,77.08333333333334,33.33333333333333,66.66666666666666,45.83333333333333,54.166666666666664,93.9,80.30000000000001,83.6,71.7,72.80000000000001,Penginderaan Jauh Dan Sistem Informasi Geografis,Sains & Teknologi
31.25,43.75,29.166666666666668,50.0,72.91666666666666,75.0,74.85,77.0,74.1,75.3,77.0,Manajemen,Ekonomi & Bisnis
25.0,45.83333333333333,56.25,75.0,43.75,58.333333333333336,76.19999999999999,73.6,78.4,90.15,75.75,Pendidikan Bahasa Jepang,Pendidikan
39.58333333333333,35.41666666666667,66.66666666666666,60.416666666666664,62.5,43.75,77.65,77.6,74.4,72.35,80.55,Pendidikan Tata Rias Dan Kecantikan,Seni & Kreatif
29.166666666666668,54.166666666666664,47.91666666666667,66.66666666666666,45.83333333333333,54.166666666666664,75.6,79.35,84.3,74.44999999999999,72.75,Pendidikan Agama Islam,Pendidikan
25.0,47.91666666666667,52.083333333333336,70.83333333333334,62.5,64.58333333333334,76.75,77.94999999999999,77.4,82.9,74.19999999999999,Pendidikan Luar Biasa,Pendidikan
31.25,52.083333333333336,22.916666666666664,45.83333333333333,62.5,72.91666666666666,78.15,76.75,75.7,76.8,72.30000000000001,Manajemen Pajak,Ekonomi & Bisnis
58.333333333333336,66.66666666666666,25.0,16.666666666666664,33.33333333333333,56.25,81.85,80.95,100.0,70.8,74.05,Teknik Listrik,Sains & Teknologi
47.91666666666667,58.333333333333336,33.33333333333333,43.75,45.83333333333333,54.166666666666664,80.1,77.375,81.9,76.5,80.15,Penginderaan Jauh Dan Sistem Informasi Geografis,Sains & Teknologi
66.66666666666666,75.0,29.166666666666668,43.75,29.166666666666668,50.0,89.9,75.5,94.4,78.0,73.85,Teknik Geologi,Sains & Teknologi
81.25,56.25,16.666666666666664,29.166666666666668,41.66666666666667,43.75,80.2,87.65,78.1,70.0,79.69999999999999,Teknik Otomotif,Sains & Teknologi
39.58333333333333,64.58333333333334,22.916666666666664,50.0,66.66666666666666,62.5,72.45,83.45,75.1,84.25,70.5,Ekonomi Pembangunan,Ekonomi & Bisnis
58.333333333333336,72.91666666666666,18.75,43.75,35.41666666666667,45.83333333333333,87.8,75.65,95.8,75.1,76.85,Teknik Geologi,Sains & Teknologi
25.0,45.83333333333333,45.83333333333333,79.16666666666666,35.41666666666667,52.083333333333336,74.5,70.05,83.7,85.25,76.55,Pendidikan Keagamaan Islam,Pendidikan
18.75,35.41666666666667,83.33333333333334,43.75,58.333333333333336,41.66666666666667,74.4,78.6,84.6,78.6,79.0,Animasi,Seni & Kreatif
60.416666666666664,75.0,39.58333333333333,56.25,43.75,50.0,74.5,73.6,75.9,73.85,74.3,Geografi,Sains & Teknologi
37.5,60.416666666666664,43.75,72.91666666666666,58.333333333333336,47.91666666666667,74.69999999999999,83.15,81.9,93.0,81.85,Pendidikan Sosiologi,Sosial & Hukum
29.166666666666668,41.66666666666667,64.58333333333334,68.75,64.58333333333334,35.41666666666667,75.7,77.3,70.0,73.0,87.5,Pendidikan Musik,Seni & Kreatif
29.166666666666668,45.83333333333333,45.83333333333333,72.91666666666666,45.83333333333333,50.0,80.2,79.7,75.3,89.4,80.0,Pendidikan Bahasa Inggris,Pendidikan
35.41666666666667,77.08333333333334,20.833333333333336,35.41666666666667,37.5,66.66666666666666,86.19999999999999,76.05,82.5,75.2,78.55,Statistika,Sains & Teknologi
62.5,60.416666666666664,22.916666666666664,14.583333333333334,39.58333333333333,54.166666666666664,85.15,71.15,82.5,82.1,71.75,Teknik Otomotif,Sains & Teknologi
27.083333333333332,56.25,52.083333333333336,68.75,64.58333333333334,66.66666666666666,70.8,78.94999999999999,72.8,84.8,77.1,Psikologi,Kesehatan
16.666666666666664,54.166666666666664,50.0,81.25,45.83333333333333,45.83333333333333,79.5,85.0,88.3,87.6,75.7,Bahasa Dan Sastra Inggris,Bahasa & Sastra
20.833333333333336,62.5,50.0,75.0,66.66666666666666,64.58333333333334,76.19999999999999,80.475,72.0,87.44999999999999,70.0,Pendidikan Sosiologi,Sosial & Hukum
27.083333333333332,47.91666666666667,45.83333333333333,72.91666666666666,47.91666666666667,64.58333333333334,77.95,85.45,73.1,83.44999999999999,74.94999999999999,Pendidikan Bahasa Indonesia,Pendidikan
62.5,70.83333333333334,20.833333333333336,25.0,52.083333333333336,45.83333333333333,86.9,76.5,93.0,71.3,74.2,Teknik Listrik,Sains & Teknologi
60.416666666666664,81.25,39.58333333333333,60.416666666666664,33.33333333333333,56.25,77.5,70.0,83.5,71.75,70.6,Pendidikan Geografi,Sains & Teknologi
64.58333333333334,62.5,10.416666666666668,31.25,47.91666666666667,50.0,86.35,81.0,86.4,84.5,70.0,Pendidikan Teknik Elektro,Sains & Teknologi
62.5,41.66666666666667,31.25,52.083333333333336,58.333333333333336,56.25,73.7,72.1,77.5,71.1,75.2,Agrobisnis,Ekonomi & Bisnis
37.5,39.58333333333333,37.5,64.58333333333334,60.416666666666664,60.416666666666664,83.0,84.5,71.4,83.05,75.30000000000001,Administrasi Pendidikan,Sosial & Hukum
37.5,39.58333333333333,54.166666666666664,72.91666666666666,72.91666666666666,62.5,73.05000000000001,78.725,70.6,85.1,72.85,Manajemen Perhotelan,Ekonomi & Bisnis
33.33333333333333,58.333333333333336,43.75,85.41666666666666,62.5,64.58333333333334,73.75,76.4,76.05,89.1,70.15,Pendidikan Luar Biasa,Pendidikan
41.66666666666667,56.25,22.916666666666664,41.66666666666667,64.58333333333334,72.91666666666666,89.15,76.6,72.3,82.3,70.0,Manajemen Pajak,Ekonomi & Bisnis
37.5,62.5,35.41666666666667,60.416666666666664,66.66666666666666,75.0,83.1,79.2,75.3,82.2,74.6,Pendidikan Ekonomi,Pendidikan
25.0,39.58333333333333,66.66666666666666,68.75,52.083333333333336,43.75,75.65,82.25,76.3,71.35,84.95,Pendidikan Vokasional Desain Fashion,Seni & Kreatif
35.41666666666667,54.166666666666664,37.5,54.166666666666664,81.25,68.75,76.45,82.05000000000001,79.4,74.19999999999999,75.35,Manajemen,Ekonomi & Bisnis
45.83333333333333,62.5,39.58333333333333,58.333333333333336,79.16666666666666,52.083333333333336,72.95,82.94999999999999,74.7,78.80000000000001,73.4,Manajemen Perdagangan,Ekonomi & Bisnis
29.166666666666668,52.083333333333336,18.75,37.5,68.75,79.16666666666666,77.05,78.9,72.9,82.85,72.15,Akuntansi,Ekonomi & Bisnis
66.66666666666666,58.333333333333336,12.5,18.75,41.66666666666667,50.0,87.9,74.0,81.4,78.65,78.0,Pendidikan Teknik Mesin,Sains & Teknologi
25.0,75.0,31.25,27.083333333333332,37.5,64.58333333333334,93.85,78.19999999999999,87.4,76.35,74.9,Informatika,Sains & Teknologi
35.41666666666667,56.25,47.91666666666667,75.0,62.5,52.083333333333336,77.5,81.7,76.6,85.0,70.3,Ilmu Komunikasi,Sosial & Hukum
25.0,56.25,52.083333333333336,62.5,50.0,62.5,76.65,82.25,76.1,81.2,79.0,Pendidikan Non Formal,Sosial & Hukum
41.66666666666667,37.5,62.5,68.75,66.66666666666666,45.83333333333333,76.6,79.65,70.0,91.1,81.55,Pendidikan Vokasional Seni Kuliner,Seni & Kreatif
60.416666666666664,77.08333333333334,35.41666666666667,37.5,37.5,43.75,93.05000000000001,72.30000000000001,86.1,72.30000000000001,71.2,Teknik Pertambangan,Sains & Teknologi
45.83333333333333,68.75,43.75,52.083333333333336,56.25,52.083333333333336,90.7,73.0,93.8,78.4,77.0,Penginderaan Jauh Dan Sistem Informasi Geografis,Sains & Teknologi
39.58333333333333,50.0,41.66666666666667,62.5,60.416666666666664,62.5,70.1,82.0,77.1,78.65,72.25,Manajemen,Ekonomi & Bisnis
62.5,70.83333333333334,20.833333333333336,41.66666666666667,43.75,43.75,91.65,71.65,90.6,82.3,70.2,Teknik Geologi,Sains & Teknologi
20.833333333333336,39.58333333333333,54.166666666666664,66.66666666666666,47.91666666666667,60.416666666666664,76.7,83.4,77.6,89.44999999999999,79.75,Pendidikan Bahasa Inggris,Pendidikan
60.416666666666664,66.66666666666666,29.166666666666668,37.5,41.66666666666667,43.75,87.1,78.025,86.3,75.0,76.65,Agroteknologi,Sains & Teknologi
31.25,41.66666666666667,37.5,66.66666666666666,52.083333333333336,66.66666666666666,76.55,81.94999999999999,81.5,89.25,73.5,Pendidikan Keagamaan Islam,Pendidikan
35.41666666666667,56.25,39.58333333333333,39.58333333333333,64.58333333333334,70.83333333333334,77.8,77.75,82.8,80.55,73.15,Ekonomi Pembangunan,Ekonomi & Bisnis
27.083333333333332,79.16666666666666,25.0,31.25,37.5,64.58333333333334,90.25,76.475,82.2,70.85,75.80000000000001,Informatika,Sains & Teknologi
66.66666666666666,70.83333333333334,20.833333333333336,18.75,31.25,45.83333333333333,80.9,79.6,94.1,71.825,70.7,Teknik Mesin,Sains & Teknologi
58.333333333333336,64.58333333333334,77.08333333333334,47.91666666666667,62.5,62.5,76.15,75.5,81.4,83.19999999999999,77.30000000000001,Teknologi Kosmetik,Sains & Teknologi
68.75,70.83333333333334,31.25,43.75,47.91666666666667,60.416666666666664,88.95,72.7,83.2,74.55000000000001,75.05,Agroteknologi,Sains & Teknologi
25.0,39.58333333333333,58.333333333333336,68.75,52.083333333333336,52.083333333333336,74.1,78.7,80.1,86.3,72.15,Pendidikan Bahasa Jepang,Pendidikan
31.25,37.5,50.0,72.91666666666666,56.25,68.75,74.75,84.0,70.0,81.65,70.3,Pendidikan Guru Sekolah Dasar,Pendidikan
64.58333333333334,75.0,29.166666666666668,43.75,43.75,60.416666666666664,82.35,71.0,91.8,77.9,71.2,Teknik Pertambangan,Sains & Teknologi
41.66666666666667,64.58333333333334,35.41666666666667,52.083333333333336,72.91666666666666,79.16666666666666,82.6,79.44999999999999,73.7,78.25,75.25,Manajemen Pajak,Ekonomi & Bisnis
22.916666666666664,43.75,58.333333333333336,66.66666666666666,54.166666666666664,58.333333333333336,81.1,81.55,76.05,82.6,75.19999999999999,Pendidikan Luar Biasa,Pendidikan
33.33333333333333,54.166666666666664,31.25,64.58333333333334,75.0,58.333333333333336,71.95,71.7,80.0,90.69999999999999,70.0,Manajemen Perdagangan,Ekonomi & Bisnis
29.166666666666668,41.66666666666667,60.416666666666664,56.25,70.83333333333334,58.333333333333336,77.0,88.7,72.3,85.4,81.55,Pendidikan Vokasional Seni Kuliner,Seni & Kreatif
41.66666666666667,66.66666666666666,37.5,54.166666666666664,62.5,70.83333333333334,82.85,79.1,78.6,86.45,78.5,Ilmu Hukum,Sosial & Hukum
33.33333333333333,52.083333333333336,45.83333333333333,62.5,52.083333333333336,70.83333333333334,78.4,77.35,70.0,82.9,77.7,Pendidikan Pancasila Dan Kewarganegaraan,Sosial & Hukum
35.41666666666667,43.75,70.83333333333334,68.75,62.5,47.91666666666667,74.6,79.0,73.3,70.0,84.9,Pendidikan Vokasional Desain Fashion,Seni & Kreatif
22.916666666666664,45.83333333333333,72.91666666666666,45.83333333333333,54.166666666666664,33.33333333333333,73.5,81.25,74.9,74.05,87.45,Animasi,Seni & Kreatif
50.0,77.08333333333334,22.916666666666664,27.083333333333332,33.33333333333333,47.91666666666667,90.7,80.45,84.9,76.35,74.975,Pendidikan Fisika,Pendidikan
60.416666666666664,70.83333333333334,12.5,25.0,37.5,54.166666666666664,84.5,81.94999999999999,79.0,75.65,72.5,Teknik Sipil,Sains & Teknologi
29.166666666666668,56.25,54.166666666666664,72.91666666666666,62.5,45.83333333333333,78.5,85.1,70.0,85.35,81.85,Psikologi,Kesehatan
29.166666666666668,45.83333333333333,50.0,68.75,64.58333333333334,62.5,72.9,77.95,79.9,79.1,72.95,Administrasi Pendidikan,Sosial & Hukum
70.83333333333334,72.91666666666666,20.833333333333336,22.916666666666664,43.75,52.083333333333336,76.5,70.5,100.0,76.65,76.7,Pendidikan Teknik Mesin,Sains & Teknologi
75.0,72.91666666666666,18.75,20.833333333333336,39.58333333333333,56.25,85.9,73.25,84.6,78.5,71.5,Teknik Otomotif,Sains & Teknologi
50.0,41.66666666666667,54.166666666666664,68.75,66.66666666666666,52.083333333333336,78.2,82.7,73.0,83.69999999999999,74.75,Pariwisata,Ekonomi & Bisnis
33.33333333333333,37.5,47.91666666666667,70.83333333333334,56.25,58.333333333333336,78.15,77.85,80.2,80.85,80.9,Pendidikan Guru Sekolah Dasar,Pendidikan
50.0,68.75,31.25,31.25,37.5,50.0,87.0,76.1,93.5,79.6,71.5,Pendidikan Kimia,Sains & Teknologi
29.166666666666668,56.25,43.75,70.83333333333334,58.333333333333336,43.75,73.6,79.4,73.7,88.35,71.9,Psikologi,Kesehatan
31.25,39.58333333333333,39.58333333333333,83.33333333333334,62.5,66.66666666666666,82.6,88.9,83.1,81.75,72.35,Pendidikan Guru Pendidikan Anak Usia Dini,Pendidikan
60.416666666666664,81.25,12.5,25.0,35.41666666666667,41.66666666666667,90.19999999999999,74.45,95.9,85.2,75.0,Pendidikan Teknik Elektro,Sains & Teknologi
37.5,79.16666666666666,29.166666666666668,31.25,50.0,62.5,87.45,76.75,92.9,73.2,78.75,Statistika,Sains & Teknologi
77.08333333333334,64.58333333333334,18.75,29.166666666666668,37.5,56.25,84.45,70.4,90.3,72.55,73.95,Teknik Mesin,Sains & Teknologi
56.25,70.83333333333334,50.0,37.5,45.83333333333333,54.166666666666664,87.2,76.05,86.4,83.75,72.45,Penginderaan Jauh Dan Sistem Informasi Geografis,Sains & Teknologi
39.58333333333333,41.66666666666667,50.0,79.16666666666666,58.333333333333336,70.83333333333334,84.75,77.0,85.5,86.55000000000001,70.1,Pendidikan Pancasila Dan Kewarganegaraan,Sosial & Hukum
47.91666666666667,60.416666666666664,56.25,52.083333333333336,54.166666666666664,47.91666666666667,78.15,75.9,75.2,76.55,73.6,Teknologi Kosmetik,Sains & Teknologi
58.333333333333336,66.66666666666666,25.0,27.083333333333332,39.58333333333333,50.0,82.94999999999999,71.45,93.6,74.0,75.85,Pendidikan Teknik Elektronika,Sains & Teknologi
60.416666666666664,62.5,20.833333333333336,20.833333333333336,43.75,52.083333333333336,84.15,71.9,90.3,80.2,77.1,Pendidikan Teknik Elektronika,Sains & Teknologi
39.58333333333333,60.416666666666664,16.666666666666664,27.083333333333332,25.0,60.416666666666664,95.69999999999999,76.95,95.3,78.6,74.6,Pendidikan Matematika,Pendidikan
60.416666666666664,62.5,29.166666666666668,18.75,50.0,47.91666666666667,85.15,74.15,84.5,77.95,73.85,Pendidikan Teknik Bangunan,Sains & Teknologi
22.916666666666664,35.41666666666667,81.25,56.25,62.5,31.25,74.9,79.75,81.7,76.45,79.45,Pendidikan Seni Rupa,Seni & Kreatif
29.166666666666668,35.41666666666667,77.08333333333334,43.75,62.5,39.58333333333333,80.8,78.35,72.5,74.35,83.9,Animasi,Seni & Kreatif
35.41666666666667,66.66666666666666,50.0,60.416666666666664,54.166666666666664,62.5,78.7,81.9,83.5,80.7,72.25,Keperawatan,Kesehatan
18.75,27.083333333333332,75.0,58.333333333333336,64.58333333333334,27.083333333333332,75.1,77.85,79.9,79.45,75.9,Pendidikan Tari,Pendidikan
27.083333333333332,37.5,58.333333333333336,75.0,45.83333333333333,56.25,75.9,79.0,70.0,82.15,82.44999999999999,Pendidikan Bahasa Inggris,Pendidikan
20.833333333333336,37.5,56.25,72.91666666666666,72.91666666666666,47.91666666666667,73.5,78.1,75.3,85.75,81.75,Ilmu Komunikasi,Sosial & Hukum
31.25,33.33333333333333,81.25,41.66666666666667,64.58333333333334,33.33333333333333,83.6,85.5,81.9,77.5,80.7,Desain Komunikasi Visual,Seni & Kreatif
29.166666666666668,45.83333333333333,39.58333333333333,70.83333333333334,56.25,58.333333333333336,73.75,83.9,78.0,84.80000000000001,75.15,Administrasi Pendidikan,Sosial & Hukum
41.66666666666667,45.83333333333333,47.91666666666667,72.91666666666666,62.5,64.58333333333334,78.9,83.75,80.5,88.55000000000001,72.45,Manajemen Perhotelan,Ekonomi & Bisnis
52.083333333333336,72.91666666666666,29.166666666666668,41.66666666666667,45.83333333333333,62.5,83.0,78.4,92.6,80.9,75.05,Teknik Geologi,Sains & Teknologi
56.25,68.75,22.916666666666664,29.166666666666668,37.5,52.083333333333336,82.65,78.0,91.4,71.45,74.35,Teknik Elektro,Sains & Teknologi
29.166666666666668,33.33333333333333,45.83333333333333,70.83333333333334,58.333333333333336,66.66666666666666,72.25,86.3,76.2,83.25,74.44999999999999,Pendidikan Guru Pendidikan Anak Usia Dini,Pendidikan
25.0,54.166666666666664,47.91666666666667,81.25,60.416666666666664,52.083333333333336,79.05,82.5,72.6,82.4,73.9,Psikologi,Kesehatan
22.916666666666664,50.0,37.5,64.58333333333334,54.166666666666664,64.58333333333334,73.4,78.5,77.5,82.35,79.55000000000001,Administrasi Pendidikan,Sosial & Hukum
58.333333333333336,72.91666666666666,20.833333333333336,25.0,43.75,43.75,94.05,73.35,88.0,75.05,73.25,Teknik Elektro,Sains & Teknologi
27.083333333333332,50.0,35.41666666666667,72.91666666666666,52.083333333333336,41.66666666666667,73.5,92.6,70.0,83.8,72.95,Psikologi,Kesehatan
64.58333333333334,75.0,20.833333333333336,25.0,37.5,50.0,80.8,82.35,90.2,76.19999999999999,79.1,Teknik Elektro,Sains & Teknologi
37.5,56.25,41.66666666666667,58.333333333333336,54.166666666666664,64.58333333333334,74.6,81.35,80.5,85.94999999999999,72.3,Pendidikan Ilmu Pengetahuan Sosial,Sosial & Hukum
62.5,75.0,25.0,43.75,37.5,60.416666666666664,89.75,85.8,83.3,73.7,80.0,Teknik Pertambangan,Sains & Teknologi
14.583333333333334,43.75,52.083333333333336,68.75,50.0,52.083333333333336,73.1,81.45,83.7,84.55000000000001,71.1,Pendidikan Bahasa Inggris,Pendidikan
25.0,72.91666666666666,20.833333333333336,25.0,39.58333333333333,64.58333333333334,90.44999999999999,74.65,80.0,74.2,75.8,Pendidikan Teknik Informatika,Sains & Teknologi
29.166666666666668,50.0,37.5,66.66666666666666,66.66666666666666,60.416666666666664,86.9,80.25,78.1,80.9,71.8,Ilmu Administrasi Negara,Sosial & Hukum
66.66666666666666,60.416666666666664,14.583333333333334,22.916666666666664,31.25,54.166666666666664,82.85,74.25,81.9,74.1,71.35,Teknik Otomotif,Sains & Teknologi
27.083333333333332,50.0,50.0,77.08333333333334,68.75,47.91666666666667,79.69999999999999,79.55,75.6,83.3,73.85,Pendidikan Luar Biasa,Pendidikan
33.33333333333333,45.83333333333333,52.083333333333336,66.66666666666666,54.166666666666664,75.0,73.0,80.45,82.4,78.75,71.05,Pendidikan Guru Sekolah Dasar,Pendidikan
56.25,68.75,45.83333333333333,47.91666666666667,31.25,50.0,71.85,72.6,75.0,70.0,72.85,Pendidikan Geografi,Sains & Teknologi
54.166666666666664,66.66666666666666,14.583333333333334,25.0,50.0,54.166666666666664,83.94999999999999,76.35,85.9,79.6,70.0,Pendidikan Teknik Elektro,Sains & Teknologi
41.66666666666667,39.58333333333333,62.5,58.333333333333336,66.66666666666666,45.83333333333333,78.05000000000001,79.30000000000001,70.0,90.30000000000001,87.3,Pendidikan Vokasional Seni Kuliner,Seni & Kreatif
25.0,72.91666666666666,20.833333333333336,39.58333333333333,50.0,60.416666666666664,79.25,72.45,85.9,82.05,71.55,Pendidikan Teknik Informatika,Sains & Teknologi
60.416666666666664,77.08333333333334,43.75,58.333333333333336,27.083333333333332,52.083333333333336,76.9,75.8,75.9,75.2,80.69999999999999,Pendidikan Geografi,Sains & Teknologi
37.5,52.083333333333336,22.916666666666664,39.58333333333333,64.58333333333334,72.91666666666666,85.19999999999999,74.15,73.7,78.75,71.25,Akuntansi,Ekonomi & Bisnis
31.25,43.75,75.0,64.58333333333334,58.333333333333336,29.166666666666668,74.9,82.85,70.0,70.25,86.19999999999999,Pendidikan Tari,Pendidikan
37.5,45.83333333333333,39.58333333333333,60.416666666666664,50.0,62.5,74.25,78.35,70.0,87.1,79.94999999999999,Pendidikan Agama Islam,Pendidikan
70.83333333333334,64.58333333333334,25.0,25.0,41.66666666666667,52.083333333333336,88.6,85.65,89.2,78.3,70.0,Teknik Sipil,Sains & Teknologi
62.5,70.83333333333334,20.833333333333336,22.916666666666664,39.58333333333333,66.66666666666666,92.95,77.8,100.0,70.35,73.35,Pendidikan Teknik Elektro,Sains & Teknologi
35.41666666666667,33.33333333333333,70.83333333333334,43.75,56.25,31.25,88.45,75.1,77.3,71.6,88.25,Desain Komunikasi Visual,Seni & Kreatif
75.0,66.66666666666666,25.0,18.75,31.25,56.25,76.45,87.2,94.3,70.0,76.3,Teknik Mesin,Sains & Teknologi
25.0,54.166666666666664,35.41666666666667,72.91666666666666,50.0,64.58333333333334,75.6,77.7,75.7,90.85,79.3,Pendidikan Sejarah,Sosial & Hukum
20.833333333333336,41.66666666666667,56.25,70.83333333333334,62.5,54.166666666666664,71.85,73.95,73.0,89.4,73.95,Ilmu Komunikasi,Sosial & Hukum
27.083333333333332,56.25,41.66666666666667,52.083333333333336,56.25,83.33333333333334,80.0,77.5,70.0,80.35,73.6,Perpustakaan Dan Ilmu Informasi,Sosial & Hukum
75.0,62.5,18.75,20.833333333333336,39.58333333333333,45.83333333333333,81.625,76.15,82.3,76.65,76.05,Pendidikan Teknik Mesin,Sains & Teknologi
31.25,37.5,70.83333333333334,66.66666666666666,58.333333333333336,45.83333333333333,72.8,77.9,70.0,71.7,81.9,Pendidikan Musik,Seni & Kreatif
60.416666666666664,70.83333333333334,22.916666666666664,33.33333333333333,41.66666666666667,52.083333333333336,89.19999999999999,78.55,84.8,70.0,71.35,Teknik Pertambangan,Sains & Teknologi
33.33333333333333,72.91666666666666,27.083333333333332,41.66666666666667,52.083333333333336,60.416666666666664,91.05,77.0,90.4,71.95,86.15,Informatika,Sains & Teknologi
29.166666666666668,62.5,45.83333333333333,66.66666666666666,62.5,60.416666666666664,75.0,83.1,81.8,79.45,73.625,Pendidikan Sejarah,Sosial & Hukum
66.66666666666666,66.66666666666666,22.916666666666664,14.583333333333334,45.83333333333333,54.166666666666664,82.05,70.55,91.5,79.94999999999999,75.075,Teknik Elektro,Sains & Teknologi
31.25,35.41666666666667,41.66666666666667,66.66666666666666,47.91666666666667,60.416666666666664,71.4,79.7,78.9,87.4,74.25,Pendidikan Keagamaan Islam,Pendidikan
58.333333333333336,72.91666666666666,25.0,39.58333333333333,47.91666666666667,56.25,82.9,82.05,81.6,72.5,73.75,Agroteknologi,Sains & Teknologi
47.91666666666667,72.91666666666666,29.166666666666668,37.5,35.41666666666667,56.25,85.94999999999999,75.55,82.4,75.05,72.7,Pendidikan Fisika,Pendidikan
31.25,66.66666666666666,43.75,58.333333333333336,29.166666666666668,50.0,79.1,80.65,86.0,74.2,72.5,Pendidikan Biologi,Sains & Teknologi
25.0,52.083333333333336,50.0,75.0,54.166666666666664,60.416666666666664,81.25,79.525,76.65,88.1,73.05,Pendidikan Ilmu Pengetahuan Sosial,Sosial & Hukum
66.66666666666666,79.16666666666666,12.5,22.916666666666664,41.66666666666667,47.91666666666667,89.85,76.95,77.7,74.0,74.6,Pendidikan Teknik Elektro,Sains & Teknologi
58.333333333333336,77.08333333333334,14.583333333333334,20.833333333333336,56.25,45.83333333333333,88.4,76.75,89.9,72.95,72.95,Teknologi Rekayasa Sistem Elektronika,Sains & Teknologi
37.5,58.333333333333336,35.41666666666667,66.66666666666666,70.83333333333334,77.08333333333334,79.35,88.7,70.0,84.05,73.85,Ilmu Hukum,Sosial & Hukum
31.25,43.75,60.416666666666664,64.58333333333334,68.75,39.58333333333333,78.85,71.55,80.5,76.8,84.05,Pendidikan Tata Rias Dan Kecantikan,Seni & Kreatif
43.75,64.58333333333334,66.66666666666666,56.25,66.66666666666666,60.416666666666664,74.45,78.95,79.3,79.3,73.7,Teknologi Kosmetik,Sains & Teknologi
37.5,70.83333333333334,22.916666666666664,45.83333333333333,39.58333333333333,68.75,87.1,75.75,89.9,80.35,77.55,Pendidikan Kimia,Sains & Teknologi
